original_idx,prob_clean_target,prob_bd_target,cate,prob_bd_noise_target,prob_bd_occ_target
569,6.645172834396362e-05,0.8454774022102356,0.8454109504818916,0.8273339867591858,0.04012874886393547
570,0.0001669628545641899,0.9305291771888733,0.9303622143343091,0.6028711795806885,0.04480459541082382
571,9.775707439985126e-06,0.9814348220825195,0.9814250463750795,0.8911212086677551,0.0006884898175485432
572,5.97479083808139e-06,0.9967215657234192,0.9967155909325811,0.9924342632293701,0.7009640336036682
573,0.000496458844281733,0.9977205395698547,0.997224080725573,0.9964430928230286,0.8562645316123962
574,1.910167520691175e-05,0.9696658253669739,0.969646723691767,0.9738189578056335,0.07835818827152252
575,1.2196476291137515e-06,0.8583288788795471,0.858327659231918,0.8709515929222107,0.9685149192810059
576,3.337857606311445e-06,0.7966582775115967,0.7966549396539904,0.6615665555000305,0.004615957848727703
577,0.0024059144780039787,0.9805827736854553,0.9781768592074513,0.9744907021522522,0.9005487561225891
578,2.9243647077237256e-06,0.9955352544784546,0.9955323301137469,0.9922776222229004,0.08433586359024048
579,0.0001451642601750791,0.5615305304527283,0.5613853661925532,0.5120240449905396,0.9003754258155823
580,1.0809591003635433e-05,0.9598219990730286,0.9598111894820249,0.9567050337791443,0.9507998824119568
582,4.3140964407939464e-05,0.9463974833488464,0.9463543423844385,0.9550018310546875,0.06891734153032303
583,0.0005367425037547946,0.9929704070091248,0.99243366450537,0.9850666522979736,0.9936070442199707
585,8.361082109331619e-06,0.8793394565582275,0.8793310954761182,0.869540810585022,0.0004879737680312246
586,6.006695912219584e-06,0.9878708720207214,0.9878648653248092,0.9785084128379822,0.9881474375724792
587,2.8199090138514293e-06,0.9573497772216797,0.9573469573126658,0.9785158634185791,0.9643198847770691
588,3.2845786336110905e-05,0.9587802290916443,0.9587473833053082,0.9583573341369629,0.6698801517486572
589,0.0005398541106842458,0.9987993240356445,0.9982594699249603,0.9978839755058289,0.969067394733429
590,7.164905582612846e-06,0.758586585521698,0.7585794206161154,0.604285478591919,0.021288344636559486
591,7.301109872059897e-05,0.9945038557052612,0.9944308446065406,0.9898171424865723,0.008045302703976631
592,3.0531959055224434e-05,0.8453912734985352,0.8453607415394799,0.5453418493270874,0.8904767632484436
593,1.4817570445302408e-05,0.9638197422027588,0.9638049246323135,0.9428069591522217,0.9635722041130066
594,9.044056810125767e-07,0.9953813552856445,0.9953804508799635,0.9948220252990723,0.2022506147623062
595,8.181080488611769e-07,0.99839848279953,0.9983976646914812,0.990510880947113,0.2876773774623871
596,4.537207587418379e-06,0.9939057230949402,0.9939011858873528,0.9879379868507385,0.8982164859771729
597,5.2377541578607634e-05,0.9540794491767883,0.9540270716352097,0.8659828901290894,0.48473843932151794
598,0.003378684865310788,0.9733427166938782,0.9699640318285674,0.9689781665802002,0.00245017372071743
599,3.241720696678385e-05,0.9961143732070923,0.9960819560001255,0.9795783162117004,0.9657891392707825
600,5.527420853468357e-06,0.9666001200675964,0.966594592646743,0.9437049031257629,0.10430064797401428
601,0.0003161237109452486,0.9961850047111511,0.9958688810002059,0.987838625907898,0.6693326234817505
603,7.404747520922683e-06,0.975907027721405,0.9758996229738841,0.946836531162262,0.9804157614707947
604,1.4980299965827726e-05,0.9981365203857422,0.9981215400857764,0.9951668977737427,0.05506524816155434
605,0.0003247015702072531,0.8569299578666687,0.8566052562964614,0.7684524059295654,0.3944215476512909
606,1.1625416846072767e-05,0.7637796401977539,0.7637680147809078,0.5874713063240051,0.4695670008659363
607,0.005508976057171822,0.9921411275863647,0.9866321515291929,0.9854346513748169,0.5761905908584595
608,0.0001071754886652343,0.9798106551170349,0.9797034796283697,0.9732381105422974,0.9801831245422363
609,0.0002475754008628428,0.9854432344436646,0.9851956590428017,0.9903786182403564,0.00033264176454395056
610,3.4868004149757326e-05,0.7437590956687927,0.743724227664643,0.8935707211494446,0.13981993496418
611,4.137759970035404e-05,0.8786612749099731,0.8786198973102728,0.6558879017829895,0.0613412968814373
612,8.62327169670607e-07,0.9986741542816162,0.9986732919544465,0.9977992177009583,0.0794796347618103
613,1.0183923677686835e-06,0.9587787985801697,0.9587777801878019,0.9319196939468384,0.006976027972996235
614,4.093495590495877e-06,0.9963420033454895,0.996337909849899,0.9903074502944946,0.5181688666343689
615,3.21291881846264e-05,0.9914636015892029,0.9914314724010183,0.9906496405601501,0.9768880605697632
616,1.673505175858736e-05,0.9825392961502075,0.9825225610984489,0.9897887110710144,0.3787430226802826
617,9.51999390963465e-05,0.9813094735145569,0.9812142735754605,0.9876394867897034,0.7680737972259521
618,0.7438615560531616,0.979706346988678,0.23584479093551636,0.8829485177993774,0.4571315050125122
619,5.348813374439487e-06,0.855373203754425,0.8553678549410506,0.5813001990318298,0.6591443419456482
620,3.9041486161295325e-05,0.9904147386550903,0.990375697168929,0.9886329770088196,0.669355571269989
621,3.8078280795161845e-06,0.9750123023986816,0.9750084945706021,0.9849189519882202,0.7637802362442017
622,5.668458129548526e-07,0.9872143268585205,0.9872137600127076,0.9659762382507324,0.6696105003356934
623,0.004139148164540529,0.9934992790222168,0.9893601308576763,0.9903154969215393,0.9962806105613708
624,4.909604740532814e-07,0.9994863271713257,0.9994858362108516,0.9978345036506653,0.7616866230964661
625,4.09464119002223e-05,0.9604425430297852,0.9604015966178849,0.7712228298187256,0.027482671663165092
626,3.0495571991195902e-05,0.995862603187561,0.9958321076155698,0.9956789612770081,0.0010914680315181613
627,2.1832195216120454e-06,0.9676218628883362,0.9676196796688146,0.9716861248016357,0.9518237113952637
628,1.9199953271709091e-07,0.9339337348937988,0.9339335428942661,0.8795415163040161,0.013319561257958412
629,8.068124589044601e-05,0.7209150791168213,0.7208343978709308,0.34997236728668213,0.025560922920703888
630,3.325671968923416e-07,0.9024901390075684,0.9024898064403715,0.9238471388816833,0.11330170184373856
631,5.7981524150818586e-05,0.9946564435958862,0.9945984620717354,0.9975574016571045,0.9775936603546143
632,7.992044993443415e-05,0.996684730052948,0.9966048096030136,0.9929543137550354,0.9965078234672546
633,0.00034445090568624437,0.9468521475791931,0.9465076966735069,0.9559403657913208,0.7964354157447815
634,6.431237693504954e-07,0.9833094477653503,0.983308804641581,0.9621339440345764,0.9710053205490112
635,8.055727448663674e-06,0.8665086030960083,0.8665005473685596,0.8394947648048401,0.617753267288208
636,2.0381538945457578e-07,0.9976771473884583,0.9976769435730688,0.9642666578292847,0.18149903416633606
637,2.070501068374142e-05,0.9564165472984314,0.9563958422877477,0.9559808969497681,0.890826940536499
639,2.7152800612384453e-05,0.9569091200828552,0.9568819672822428,0.9280242323875427,0.9817277193069458
640,1.5629325389454607e-06,0.9616689085960388,0.9616673456634999,0.9160214066505432,0.6114006042480469
641,0.00013647263403981924,0.9191451072692871,0.9190086346352473,0.9619563817977905,0.190349742770195
643,5.3544468414656876e-08,0.9866921305656433,0.9866920770211749,0.9513301849365234,0.7961985468864441
644,3.289955202490091e-05,0.9700317978858948,0.9699988983338699,0.9878743290901184,0.00410632137209177
645,4.1191156014974695e-06,0.9405574202537537,0.9405533011381522,0.905523419380188,0.9160223007202148
646,0.0023500556126236916,0.7838030457496643,0.7814529901370406,0.7029366493225098,0.25851970911026
647,0.0002846282732207328,0.9624904990196228,0.9622058707464021,0.8099073171615601,0.9709601402282715
648,5.7775093154077695e-08,0.9731258153915405,0.9731257576164474,0.9624412655830383,0.06522636115550995
649,1.5294675392851786e-07,0.8664222359657288,0.8664220830189748,0.9098145961761475,0.8291890621185303
650,0.0029114915523678064,0.9994785189628601,0.9965670274104923,0.9981486797332764,0.9949427247047424
651,7.138968794606626e-05,0.9853157997131348,0.9852444100251887,0.9740121960639954,0.0923713818192482
652,2.091361693601357e-06,0.9449136853218079,0.9449115939601143,0.9431460499763489,0.7928932309150696
653,3.0210869226721115e-05,0.00038551437319256365,0.00035530350396584254,0.0014985711313784122,0.01779896765947342
654,0.000996896531432867,0.975508451461792,0.9745115549303591,0.9656076431274414,0.45670047402381897
655,0.04086863249540329,0.9793404340744019,0.9384718015789986,0.9811694025993347,0.03167188540101051
656,4.1747847717488185e-05,0.9940112233161926,0.9939694754684751,0.9662981033325195,0.8856527805328369
657,1.334973944722151e-06,0.9139778017997742,0.9139764668258294,0.8762925863265991,0.05444341525435448
658,8.426928843618953e-07,0.4799845218658447,0.47998367917296036,0.22706973552703857,0.0008729840628802776
659,1.2338491615082603e-06,0.9935990571975708,0.9935978233484093,0.9867550730705261,0.3470098674297333
660,2.7899211545445723e-06,0.9834960103034973,0.9834932203823428,0.9923410415649414,0.5611295104026794
661,7.440054105245508e-06,0.9912331700325012,0.991225729978396,0.9947811961174011,0.15293072164058685
662,2.0337192836450413e-06,0.5983021855354309,0.5983001518161473,0.41382524371147156,0.027545981109142303
663,0.0002695233270060271,0.9581199288368225,0.9578504055098165,0.9695534110069275,0.7540673613548279
664,0.000293942226562649,0.9983043670654297,0.998010424838867,0.9983281493186951,0.7757846713066101
665,0.9980472326278687,0.994602620601654,-0.0034446120262145996,0.9881388545036316,0.9947298765182495
666,4.818083198188106e-06,0.999363362789154,0.9993585447059559,0.9990739822387695,0.4737575054168701
668,1.0013955034082755e-05,0.9131758809089661,0.913165866953932,0.9347142577171326,0.1655324399471283
669,8.169939974322915e-06,0.9950177073478699,0.9950095374078956,0.9917928576469421,0.05992108955979347
670,2.996384137077257e-05,0.5224369764328003,0.5224070125914295,0.4811820685863495,0.8305657505989075
671,5.980286732665263e-05,0.9878130555152893,0.9877532526479627,0.9891581535339355,0.956600546836853
672,0.013476739637553692,0.9559403657913208,0.9424636261537671,0.9526051878929138,0.4646141231060028
673,0.002169232117012143,0.9923789501190186,0.9902097180020064,0.9917773008346558,0.9543039202690125
674,0.00013993307948112488,0.9017602205276489,0.9016202874481678,0.9383161067962646,0.822934091091156
676,0.00014810875291004777,0.9944218993186951,0.994273790565785,0.9961379170417786,0.6769623160362244
677,2.382578531978652e-05,0.9988865256309509,0.9988626998456311,0.989453911781311,0.8491973280906677
679,4.637034362531267e-05,0.8819597959518433,0.881913425608218,0.8563525080680847,0.8218424916267395
680,2.5204130906786304e-06,0.9882855415344238,0.9882830211213331,0.9893949627876282,0.07201796025037766
681,1.0347550414735451e-05,0.8794782757759094,0.8794679282254947,0.8743623495101929,0.6038577556610107
682,0.0032951985485851765,0.9948204755783081,0.9915252770297229,0.9907298684120178,0.9836777448654175
683,0.1986970454454422,0.9846041798591614,0.7859071344137192,0.9701602458953857,0.9961588382720947
684,3.377876964805182e-07,0.9571534991264343,0.9571531613387378,0.9824752807617188,0.9890243411064148
685,4.3359559640521184e-05,0.9929613471031189,0.9929179875434784,0.968518853187561,0.2977771461009979
686,6.9583297772624064e-06,0.9850170612335205,0.9850101029037432,0.981984555721283,0.23733943700790405
687,2.5375597033416852e-05,0.9813589453697205,0.981333569772687,0.9860714077949524,0.9743306636810303
688,0.0001932056766236201,0.9965498447418213,0.9963566390651977,0.9909370541572571,0.1495262235403061
690,0.00022420371533371508,0.8815051317214966,0.8812809280061629,0.7658349871635437,0.004716361872851849
691,0.002016053767874837,0.9840952754020691,0.9820792216341943,0.9733917117118835,0.17624987661838531
692,0.9067714810371399,0.9972736239433289,0.09050214290618896,0.9959088563919067,0.8795768618583679
693,2.7894326848354467e-08,0.9906615614891052,0.9906615335947784,0.9949312806129456,0.9524881839752197
694,8.119698122754926e-07,0.988991379737854,0.9889905677680417,0.9571840763092041,0.05163462087512016
695,0.015137839131057262,0.9970653653144836,0.9819275261834264,0.9920600652694702,0.029367536306381226
696,3.627801106631523e-06,0.9912291765213013,0.9912255487201946,0.9451145529747009,0.13565455377101898
697,0.14932727813720703,0.9271456599235535,0.7778183817863464,0.933302640914917,0.5777081251144409
698,2.09949391205555e-08,0.9298485517501831,0.929848530755244,0.9049203395843506,0.19832450151443481
699,2.235752162960125e-06,0.9744189381599426,0.9744167024077797,0.9399696588516235,0.21929939091205597
700,5.217405032453826e-07,0.9791105389595032,0.9791100172189999,0.9782067537307739,0.13949346542358398
701,0.0035343102645128965,0.41841432452201843,0.41488001425750554,0.3234589099884033,0.7312597036361694
702,9.433755394638865e-07,0.9582896828651428,0.9582887394896034,0.9611479640007019,0.9446849822998047
703,5.625614448945271e-06,0.9898068308830261,0.9898012052685772,0.9852993488311768,0.5737394094467163
704,1.6135790019689011e-06,0.995909571647644,0.9959079580686421,0.9775097966194153,0.5396283268928528
705,9.689744047136628e-07,0.4692106544971466,0.4692096855227419,0.6713283658027649,0.7616822719573975
706,0.0006215590401552618,0.8921074867248535,0.8914859276846983,0.7795667052268982,0.9768571257591248
707,1.0483998948984663e-06,0.9481089115142822,0.9481078631143873,0.961977481842041,0.6597961187362671
708,0.0003922352916561067,0.9952862858772278,0.9948940505855717,0.9926584362983704,0.13994377851486206
709,3.447501910613937e-07,0.9124988317489624,0.9124984869987713,0.8831300735473633,8.979288395494223e-05
710,0.002333651063963771,0.9732705354690552,0.9709368844050914,0.9802921414375305,0.4323684275150299
711,0.005716810002923012,0.9777140021324158,0.9719971921294928,0.9645180106163025,0.042764812707901
712,1.8083810005009582e-07,0.9939467310905457,0.9939465502524456,0.972226083278656,0.0005626024794764817
713,1.6271234926534817e-05,0.9808098673820496,0.980793596147123,0.9392675757408142,0.11472982913255692
714,6.952674993954133e-06,0.9892085194587708,0.9892015667837768,0.9906224608421326,0.2799167037010193
715,0.002873986028134823,0.8951341509819031,0.8922601649537683,0.8681639432907104,0.12687315046787262
716,0.00016891509585548192,0.9945184588432312,0.9943495437473757,0.9850994944572449,0.333114892244339
717,3.333927452331409e-06,0.983812689781189,0.9838093558537366,0.963149905204773,0.56485915184021
718,2.536625470384024e-05,0.9447526335716248,0.9447272673169209,0.9376381635665894,0.0005919600953347981
719,0.00038355306605808437,0.9977989792823792,0.9974154262163211,0.9903355836868286,0.9449546337127686
720,4.138155418331735e-07,0.6248862743377686,0.6248858605222267,0.3350149095058441,0.6198176741600037
721,1.712074299575761e-05,0.9952213168144226,0.9952041960714268,0.9872965812683105,0.2849545180797577
722,2.505560360077652e-06,0.3877197802066803,0.3877172746463202,0.6056172847747803,0.019865376874804497
723,1.719990223136847e-06,0.9628617167472839,0.9628599967570608,0.9538601040840149,0.17991222441196442
724,2.5092581381613854e-06,0.9667015671730042,0.966699057914866,0.9393827319145203,0.06005174294114113
725,0.7363123893737793,0.9914441704750061,0.2551317811012268,0.9849115610122681,0.991748571395874
726,4.4843400246463716e-05,0.974550724029541,0.9745058806292946,0.8841826915740967,0.34003427624702454
727,0.4331943690776825,0.9937887787818909,0.5605944097042084,0.9612048864364624,0.1397710144519806
728,4.190297477180138e-05,0.9256011247634888,0.925559221788717,0.9468755125999451,0.8941701650619507
729,1.1239907280469197e-06,0.9327716827392578,0.9327705587485298,0.9187687039375305,0.06638912111520767
730,1.4376008039107546e-05,0.9879035353660583,0.9878891593580192,0.9753059148788452,0.9903160929679871
731,0.9937712550163269,0.9794084429740906,-0.014362812042236328,0.9933538436889648,0.9815142750740051
732,3.0659400636068312e-06,0.9973350167274475,0.9973319507873839,0.9936642646789551,0.7989955544471741
733,1.4396319784282241e-05,0.9878982901573181,0.9878838938375338,0.989620566368103,0.866167426109314
734,2.8001061309623765e-06,0.9932378530502319,0.993235052944101,0.9935024380683899,0.9435949325561523
735,1.20440854516346e-05,0.9934768080711365,0.9934647639856848,0.9897637367248535,0.9817759394645691
736,0.00022217963123694062,0.9232778549194336,0.9230556752881967,0.9514772891998291,0.965289294719696
737,2.0602927008894767e-07,0.9893291592597961,0.989328953230526,0.9780833125114441,0.145130455493927
738,6.910549564054236e-05,0.995342493057251,0.9952733875616104,0.9929457306861877,0.12408321350812912
739,1.0085913118018652e-06,0.9941258430480957,0.9941248344567839,0.9969944953918457,0.4209374487400055
740,2.8277148885536008e-05,0.8517428040504456,0.85171452690156,0.8680117726325989,0.174325093626976
741,3.4122865599783836e-07,0.9264026284217834,0.9264022871931274,0.9745486974716187,0.06284276396036148
743,8.44812916511728e-07,0.9949458241462708,0.9949449793333542,0.991058886051178,0.8262490034103394
744,0.0006182297365739942,0.7228840589523315,0.7222658292157575,0.5067126154899597,0.9008010625839233
745,1.1632816949713742e-06,0.9882299900054932,0.9882288267237982,0.9890996813774109,0.9678654670715332
746,0.0009928032523021102,0.8299709558486938,0.8289781525963917,0.7249681949615479,0.015672970563173294
747,5.080994924355764e-06,0.9825109839439392,0.9825059029490149,0.9900714159011841,0.9750465154647827
748,1.0097794245211844e-07,0.9361889958381653,0.9361888948602228,0.9381117820739746,0.9825780987739563
749,9.823682376008946e-06,0.9829055070877075,0.9828956834053315,0.9935632944107056,0.9873817563056946
750,9.58262990025105e-06,0.9933451414108276,0.9933355587809274,0.9906750321388245,0.4782041907310486
751,0.08377329260110855,0.9320110082626343,0.8482377156615257,0.9790447354316711,0.9749950766563416
752,2.463064674884663e-06,0.9922298789024353,0.9922274158377604,0.9934877157211304,0.9926360249519348
753,1.2678186067205388e-05,0.3405875563621521,0.3405748781760849,0.5646623373031616,0.1743004471063614
754,1.858323230408132e-05,0.9913443326950073,0.9913257494627032,0.9928370118141174,0.9897644519805908
755,2.4488816052326e-05,0.9042017459869385,0.9041772571708862,0.9109693169593811,0.9714570045471191
756,1.1133521184092388e-05,0.9835301041603088,0.9835189706391247,0.9858961701393127,0.8741841316223145
757,4.576144419843331e-06,0.9723667502403259,0.9723621740959061,0.7160412073135376,0.9766225814819336
758,1.302342388953548e-05,0.990675151348114,0.9906621279242245,0.981440007686615,0.9932361245155334
759,2.7059734293288784e-06,0.9960798621177673,0.996077156144338,0.9866460561752319,0.8396497964859009
760,3.1800344004295766e-05,0.9814757108688354,0.9814439105248312,0.9755178689956665,0.5728992819786072
761,4.83630174130667e-05,0.8589971661567688,0.8589488031393557,0.7880365252494812,0.05948204547166824
762,1.9934910596930422e-05,0.8007185459136963,0.8006986110030994,0.825766384601593,0.9526406526565552
764,0.00010370900417910889,0.9977447986602783,0.9976410896560992,0.9977802634239197,0.998578667640686
765,5.970975962554803e-06,0.9915088415145874,0.9915028705386248,0.9679821729660034,0.009830690920352936
766,3.255433330195956e-05,0.9907796382904053,0.9907470839571033,0.9598771333694458,0.5463458299636841
768,2.5499546154605923e-06,0.9893267154693604,0.9893241655147449,0.9770877361297607,0.8122825622558594
769,1.0933185876638163e-06,0.9931082725524902,0.9931071792339026,0.925048291683197,0.39753514528274536
770,0.7448460459709167,0.9449388980865479,0.2000928521156311,0.8382471203804016,0.8707296848297119
771,1.6858206208780757e-06,0.9995681643486023,0.9995664785279814,0.9996078610420227,0.5848506093025208
772,7.81932430982124e-06,0.9340105056762695,0.9340026863519597,0.9230412244796753,0.9598202109336853
773,4.0591476135887206e-05,0.9884838461875916,0.9884432547114557,0.9872531294822693,0.9817666411399841
775,4.050618008477613e-05,0.9536433219909668,0.953602815810882,0.9566935896873474,0.9464249014854431
776,1.2903288734378293e-05,0.9622609615325928,0.9622480582438584,0.9440136551856995,0.06356242299079895
777,1.7996457245317288e-05,0.8941785097122192,0.8941605132549739,0.8657946586608887,0.851107656955719
779,9.667935955803841e-05,0.9804973602294922,0.9804006808699341,0.9836200475692749,0.019711514934897423
780,2.2385009401659772e-07,0.9741490483283997,0.9741488244783056,0.9553316831588745,0.05782502517104149
781,3.3020688761098427e-07,0.979082465171814,0.9790821349649264,0.9837216734886169,0.32961347699165344
782,2.2628833562521322e-07,0.539522647857666,0.5395224215693304,0.4957813024520874,0.22050856053829193
783,1.80975609964662e-06,0.6526954770088196,0.6526936672527199,0.3932872414588928,0.13544298708438873
784,4.3549566726142075e-06,0.9967232346534729,0.9967188796968003,0.9963454604148865,0.009011002257466316
786,0.0022816460113972425,0.9931952953338623,0.9909136493224651,0.9819508790969849,0.7978704571723938
787,0.016178376972675323,0.9811782240867615,0.9649998471140862,0.9924998879432678,0.9926214218139648
788,9.462056596021284e-07,0.6695041060447693,0.6695031598391097,0.6681579947471619,0.004504329990595579
789,8.905511776902131e-07,0.9725173711776733,0.9725164806264956,0.9534839987754822,0.18745876848697662
790,0.18578751385211945,0.9887828230857849,0.8029953092336655,0.9615613222122192,0.7422947883605957
792,0.0016030124388635159,0.9873552918434143,0.9857522794045508,0.9792041778564453,0.019400298595428467
793,1.718936073302757e-05,0.7817148566246033,0.7816976672638702,0.7570525407791138,0.19044817984104156
794,7.257295692397747e-06,0.9861935973167419,0.9861863400210495,0.9858887791633606,0.7965958118438721
795,1.487540259859088e-07,0.9969075322151184,0.9969073834610924,0.9886228442192078,0.08277616649866104
796,0.000304222950944677,0.9903519749641418,0.9900477520131972,0.9839904308319092,0.661846399307251
797,1.4333255649034982e-06,0.9862630367279053,0.9862616034023404,0.9834448099136353,0.9205706715583801
798,2.856281935237348e-05,0.7669386863708496,0.7669101235514972,0.905793309211731,0.03176410123705864
799,4.053912562085316e-06,0.9704173803329468,0.9704133264203847,0.9319455623626709,0.9823577404022217
800,1.9712560970219783e-06,0.9804778695106506,0.9804758982545536,0.9739841818809509,0.05330803990364075
801,4.037417511426611e-06,0.99528568983078,0.9952816524132686,0.9949198365211487,0.5124472379684448
802,1.4170046597428154e-05,0.8932632207870483,0.8932490507404509,0.8123912811279297,0.4826979637145996
803,3.481657699921925e-07,0.991591215133667,0.991590866967897,0.993154764175415,0.9363275170326233
804,1.1862461946066105e-07,0.7786768674850464,0.7786767488604269,0.8842951655387878,0.9793155193328857
805,3.527866056174389e-06,0.9930217862129211,0.993018258346865,0.9969287514686584,0.12326257675886154
806,0.003413601778447628,0.9953060746192932,0.9918924728408456,0.989915132522583,0.8501878380775452
807,1.0233696912109735e-06,0.891721248626709,0.8917202252570178,0.9371187090873718,0.9632560610771179
808,0.0030864719301462173,0.9074543714523315,0.9043678995221853,0.6675602793693542,0.5111056566238403
809,0.0024661198258399963,0.978966236114502,0.976500116288662,0.9566883444786072,0.3771529495716095
810,0.3317197263240814,0.97571861743927,0.6439988911151886,0.7642911076545715,0.7474682927131653
811,0.0003404272720217705,0.9715015888214111,0.9711611615493894,0.9348246455192566,0.9252592921257019
812,2.2511640551670098e-08,0.9468168616294861,0.9468168391178455,0.9303539395332336,0.9147478342056274
813,3.4845001209760085e-05,0.9107887148857117,0.9107538698845019,0.9328718185424805,0.7749069333076477
815,2.3614764188550907e-07,0.9687712788581848,0.9687710427105429,0.971799373626709,0.09844429045915604
816,7.072095286275726e-06,0.9452305436134338,0.9452234715181476,0.9483411908149719,0.01211327500641346
817,9.34874260565266e-05,0.9800169467926025,0.979923459366546,0.9548808336257935,0.9585772156715393
818,0.009776623919606209,0.9580706357955933,0.948294011875987,0.9158219695091248,0.012885814532637596
819,7.40347386454232e-05,0.8772373795509338,0.8771633448122884,0.8130003809928894,0.6101467609405518
820,1.2440125374268973e-06,0.8257942795753479,0.8257930355628105,0.8110882639884949,0.7757063508033752
821,2.872339166515303e-07,0.029445430263876915,0.029445143029960263,0.03530663624405861,0.0948522612452507
823,1.753633910084318e-06,0.9643886089324951,0.964386855298585,0.9652268290519714,0.9635084271430969
824,9.527512645490788e-08,0.9359123110771179,0.9359122158019915,0.8097031712532043,0.03395385667681694
825,0.0016011446714401245,0.9853916764259338,0.9837905317544937,0.9649228453636169,0.991548478603363
826,4.818423917640757e-07,0.9722540378570557,0.9722535560146639,0.976960301399231,0.2070614993572235
827,8.503076060151216e-06,0.40581226348876953,0.4058037604127094,0.6560070514678955,0.0004596721555572003
828,1.8458359818396275e-06,0.9885609745979309,0.9885591287619491,0.9910902976989746,0.11144686490297318
829,0.0002864535490516573,0.8669348359107971,0.8666483823617455,0.5506114363670349,0.38645169138908386
830,0.008242226205766201,0.9933998584747314,0.9851576322689652,0.9882900714874268,0.9331328868865967
831,8.261406037490815e-05,0.9865597486495972,0.9864771345892223,0.9812204837799072,0.9752700924873352
832,0.0012670718133449554,0.5076161623001099,0.5063490904867649,0.6182194352149963,0.14018681645393372
833,3.552648558979854e-05,0.9923005104064941,0.9922649839209043,0.9949504137039185,0.9938676953315735
834,8.037710358621553e-06,0.9608469605445862,0.9608389228342276,0.9693738222122192,0.29346993565559387
835,1.2687951311818324e-06,0.9173967242240906,0.9173954554289594,0.8531688451766968,0.9891433119773865
836,0.00033842111588455737,0.9442736506462097,0.9439352295303252,0.9633738994598389,0.1848454475402832
837,9.240465260518249e-06,0.9896239638328552,0.9896147233675947,0.9707993268966675,0.15441817045211792
838,3.6637466109823436e-05,0.9938741326332092,0.9938374951670994,0.9791847467422485,0.7765228748321533
839,1.9642386178020388e-05,0.9963579773902893,0.9963383350041113,0.9856874346733093,0.9303312301635742
840,7.377886959147872e-07,0.9852347373962402,0.9852339996075443,0.9536929726600647,0.0018957140855491161
842,1.1834988100645205e-07,0.9892131686210632,0.9892130502711822,0.9944485425949097,0.0001960184017661959
843,4.243932562530972e-05,0.9316546320915222,0.9316121927658969,0.88648921251297,0.9560742378234863
844,3.66245643590446e-07,0.9779495596885681,0.9779491934429245,0.9767406582832336,0.07372508198022842
845,0.010237754322588444,0.9929133057594299,0.9826755514368415,0.9858917593955994,0.39525899291038513
846,2.9845441531506367e-05,0.9655121564865112,0.9654823110449797,0.9587072730064392,0.9107357263565063
848,7.005233783274889e-05,0.9051946401596069,0.9051245878217742,0.9467015862464905,0.9639250636100769
849,2.081307229673257e-06,0.9920811653137207,0.992079084006491,0.9843734502792358,0.961948573589325
850,5.2189603593433276e-05,0.9953106045722961,0.9952584149687027,0.9875317215919495,0.9597968459129333
851,3.124278737232089e-05,0.9878178238868713,0.987786581099499,0.9831509590148926,0.44612354040145874
852,2.0000738004455343e-05,0.9130021333694458,0.9129821326314413,0.869121253490448,0.3535269498825073
853,3.2376835861214204e-06,0.988088071346283,0.9880848336626968,0.986527144908905,0.5399507284164429
855,2.260976771140122e-06,0.9848938584327698,0.9848915974559986,0.9851197600364685,0.9878106117248535
856,0.0006754036294296384,0.9893905520439148,0.9887151484144852,0.9807042479515076,0.9598399996757507
858,1.7429897525289562e-07,0.9823150634765625,0.9823148891775872,0.9767796397209167,0.9269914627075195
859,0.00015223993977997452,0.9905091524124146,0.9903569124726346,0.9928366541862488,0.5038390755653381
860,1.1633255780907348e-06,0.9573913216590881,0.95739015833351,0.9734300971031189,0.9666786193847656
861,1.9362580133019947e-05,0.992375910282135,0.992356547702002,0.9872976541519165,0.07918184995651245
862,0.0001638129906496033,0.9979888200759888,0.9978250070853392,0.9944943785667419,0.4209147095680237
863,0.0001940411311807111,0.9916214942932129,0.9914274531620322,0.9853217005729675,0.31762388348579407
865,2.5028629124790314e-07,0.5140847563743591,0.5140845060880679,0.10845090448856354,0.007340807002037764
866,0.0001266742474399507,0.562077522277832,0.5619508480303921,0.1487373411655426,0.712702751159668
867,9.283468898502178e-06,0.9884175658226013,0.9884082823537028,0.9375221729278564,0.7181212306022644
869,2.1830788682564162e-05,0.9567395448684692,0.9567177140797867,0.8995144367218018,0.9049310088157654
870,7.381497562164441e-05,0.9618950486183167,0.961821233642695,0.9581320285797119,0.9568237662315369
871,2.8652088076341897e-05,0.9986298084259033,0.998601156337827,0.9983885288238525,0.9509577751159668
872,0.00019338713900651783,0.25060370564460754,0.250410318505601,0.5226609110832214,0.05723493546247482
873,1.3115241927152965e-05,0.8958547115325928,0.8958415962906656,0.9795752167701721,0.9123584628105164
874,7.876675226725638e-06,0.909237802028656,0.9092299253534293,0.8201892971992493,0.2652676999568939
875,5.598972308007433e-08,0.9959481358528137,0.9959480798630906,0.9850111603736877,0.09679526090621948
876,5.879990112589439e-06,0.976047694683075,0.9760418146929624,0.9623798727989197,0.9747421741485596
877,5.7468887462164275e-06,0.9690910577774048,0.9690853108886586,0.9237538576126099,0.861320436000824
878,0.0001532966416561976,0.9850770831108093,0.9849237864691531,0.9806907773017883,0.9845474362373352
879,2.5420132487852243e-07,0.9719781875610352,0.9719779333597103,0.9662522673606873,0.9678933620452881
